pair_id	rows	cols	config
225485783064	2219	2	6
225485783063	52	2	6
225485783062	48	2	6
225485783061	44	2	6
225485783060	72	2	6
225485783059	50	2	6
225485783057	58	2	6
225485783053	55	2	6
225485783046	978	2	6
225485783044	1584	2	6
225485783043	1060	2	6
225485783042	2442	2	6
225485783041	1643	2	6
223338299419	1868	2	6
223338299418	2104	2	6
223338299417	2461	2	6
223338299416	33	2	6
223338299415	63	2	6
223338299399	587	2	6
223338299397	1045	2	6
223338299396	1906	2	6
223338299395	1701	2	6
223338299394	2816	2	6
223338299393	2943	2	6
221190815772	2898	2	6
221190815770	2457	2	6
221190815769	55	2	6
221190815768	53	2	6
221190815767	40	2	6
221190815766	77	2	6
221190815765	64	2	6
221190815764	71	2	6
221190815763	68	2	6
221190815752	896	2	6
221190815750	1427	2	6
221190815749	1042	2	6
221190815748	2097	2	6
221190815747	1584	2	6
221190815746	2939	2	6
221190815745	2240	2	6
219043332125	2173	2	6
219043332124	2396	2	6
219043332123	2409	2	6
219043332121	50	2	6
219043332120	50	2	6
219043332119	45	2	6
219043332118	70	2	6
219043332103	906	2	6
219043332101	1497	2	6
219043332100	2515	2	6
219043332099	1988	2	6
216895848478	2893	2	6
216895848477	3014	2	6
216895848476	2361	2	6
216895848475	35	2	6
216895848474	60	2	6
216895848473	40	2	6
216895848472	70	2	6
216895848471	64	2	6
216895848470	52	2	6
216895848469	70	2	6
216895848458	820	2	6
216895848456	1322	2	6
216895848454	1916	2	6
216895848453	1585	2	6
216895848452	2629	2	6
216895848451	2199	2	6
216895848449	2595	2	6
214748364831	2300	2	6
214748364830	2425	2	6
214748364829	2252	2	6
214748364827	31	2	6
214748364809	865	2	6
214748364807	1391	2	6
214748364806	1728	2	6
214748364805	1896	2	6
214748364804	2317	2	6
214748364803	2511	2	6
214748364802	2874	2	6
212600881184	2745	2	6
212600881183	2851	2	6
212600881182	2222	2	6
212600881180	38	2	6
212600881179	27	2	6
212600881178	57	2	6
212600881177	42	2	6
212600881164	786	2	6
212600881162	1261	2	6
212600881160	1864	2	6
212600881159	1492	2	6
212600881158	2452	2	6
212600881157	2066	2	6
212600881155	2447	2	6
212600881153	2957	2	6
210453397537	2226	2	6
210453397536	2291	2	6
210453397535	2178	2	6
210453397533	29	2	6
210453397532	32	2	6
210453397530	49	2	6
210453397528	65	2	6
210453397515	839	2	6
210453397513	1400	2	6
210453397511	1864	2	6
210453397509	2440	2	6
210453397507	3044	2	6
208305913890	2620	2	6
208305913889	2701	2	6
208305913888	2146	2	6
208305913886	37	2	6
208305913870	698	2	6
208305913868	1137	2	6
208305913866	1708	2	6
208305913864	2297	2	6
208305913863	1976	2	6
208305913862	2868	2	6
208305913861	2270	2	6
208305913859	2689	2	6
206158430243	2207	2	6
206158430242	2295	2	6
206158430241	2154	2	6
206158430239	30	2	6
206158430238	28	2	6
206158430236	37	2	6
206158430234	50	2	6
206158430233	46	2	6
206158430219	1379	2	6
206158430217	1853	2	6
206158430216	3030	2	6
206158430215	2369	2	6
206158430213	2912	2	6
204010946596	2396	2	6
204010946595	2445	2	6
204010946594	1867	2	6
204010946588	16	2	6
204010946576	650	2	6
204010946574	1051	2	6
204010946573	759	2	6
204010946572	1555	2	6
204010946571	1213	2	6
204010946570	2083	2	6
204010946569	1720	2	6
204010946568	2535	2	6
204010946567	2057	2	6
204010946566	3006	2	6
204010946565	2369	2	6
204010946563	2663	2	6
201863462949	2481	2	6
201863462948	2529	2	6
201863462947	2015	2	6
201863462929	597	2	6
201863462927	986	2	6
201863462925	1484	2	6
201863462923	1944	2	6
201863462922	1830	2	6
201863462921	2461	2	6
201863462920	2109	2	6
201863462919	2879	2	6
201863462918	2497	2	6
201863462916	2828	2	6
199715979302	2397	2	6
199715979301	2402	2	6
199715979300	1797	2	6
199715979297	23	2	6
199715979282	574	2	6
199715979280	946	2	6
199715979278	1393	2	6
199715979277	1161	2	6
199715979276	1883	2	6
199715979275	1598	2	6
199715979274	2350	2	6
199715979273	1874	2	6
199715979272	2744	2	6
199715979271	2248	2	6
199715979269	2462	2	6
199715979267	2979	2	6
197568495655	2161	2	6
197568495654	2144	2	6
197568495653	1863	2	6
197568495635	419	2	6
197568495633	740	2	6
197568495631	1206	2	6
197568495630	1190	2	6
197568495629	1640	2	6
197568495628	1676	2	6
197568495627	2056	2	6
197568495626	1959	2	6
197568495625	2438	2	6
197568495624	2311	2	6
197568495623	2713	2	6
197568495622	2583	2	6
195421012008	2296	2	6
195421012007	2270	2	6
195421012006	1697	2	6
195421011986	884	2	6
195421011984	1330	2	6
195421011983	1081	2	6
195421011982	1794	2	6
195421011981	1538	2	6
195421011980	2228	2	6
195421011979	1827	2	6
195421011978	2635	2	6
195421011977	2198	2	6
195421011976	2962	2	6
195421011975	2421	2	6
195421011973	2818	2	6
193273528361	1984	2	6
193273528360	2023	2	6
193273528359	1859	2	6
193273528357	27	2	6
193273528356	26	2	6
193273528352	52	2	6
193273528335	1594	2	6
193273528334	2411	2	6
193273528333	2050	2	6
193273528332	2894	2	6
193273528331	2473	2	6
193273528330	2612	2	6
193273528329	2690	2	6
193273528327	3002	2	6
191126044714	2149	2	6
191126044713	2140	2	6
191126044712	1597	2	6
191126044692	798	2	6
191126044690	1261	2	6
191126044689	1005	2	6
191126044688	1710	2	6
191126044687	1433	2	6
191126044686	2138	2	6
191126044685	1698	2	6
191126044684	2540	2	6
191126044683	2022	2	6
191126044682	2832	2	6
191126044681	2295	2	6
191126044679	2656	2	6
188978561067	2030	2	6
188978561066	2055	2	6
188978561065	1871	2	6
188978561060	35	2	6
188978561058	42	2	6
188978561045	695	2	6
188978561043	1208	2	6
188978561041	1620	2	6
188978561040	2255	2	6
188978561039	2107	2	6
188978561038	2738	2	6
188978561037	2548	2	6
188978561036	2491	2	6
188978561035	2817	2	6
188978561033	3030	2	6
186831077420	2027	2	6
186831077419	2065	2	6
186831077418	1527	2	6
186831077398	744	2	6
186831077396	1166	2	6
186831077395	923	2	6
186831077394	1597	2	6
186831077393	1380	2	6
186831077392	2049	2	6
186831077391	1643	2	6
186831077390	2422	2	6
186831077389	1978	2	6
186831077388	2701	2	6
186831077387	2194	2	6
186831077386	3028	2	6
186831077385	2566	2	6
184683593773	1798	2	6
184683593772	1831	2	6
184683593771	1648	2	6
184683593769	22	2	6
184683593764	34	2	6
184683593763	39	2	6
184683593762	33	2	6
184683593751	551	2	6
184683593749	1004	2	6
184683593747	1412	2	6
184683593746	2173	2	6
184683593745	1876	2	6
184683593744	2663	2	6
184683593743	2314	2	6
184683593742	2409	2	6
184683593741	2533	2	6
184683593739	2813	2	6
184683593737	2926	2	6
184683593736	3056	2	6
182536110126	1602	2	6
182536110125	1597	2	6
182536110124	1414	2	6
182536110116	32	2	6
182536110115	29	2	6
182536110104	478	2	6
182536110102	852	2	6
182536110100	1223	2	6
182536110099	1831	2	6
182536110098	1612	2	6
182536110097	2351	2	6
182536110096	2019	2	6
182536110095	2143	2	6
182536110094	2214	2	6
182536110092	2431	2	6
182536110090	2556	2	6
182536110089	2649	2	6
182536110088	2745	2	6
182536110087	2792	2	6
182536110086	3027	2	6
180388626479	1980	2	6
180388626478	1989	2	6
180388626477	1463	2	6
180388626457	717	2	6
180388626456	533	2	6
180388626455	1114	2	6
180388626454	893	2	6
180388626453	1526	2	6
180388626452	1318	2	6
180388626451	1956	2	6
180388626450	1572	2	6
180388626449	2334	2	6
180388626448	1918	2	6
180388626447	2591	2	6
180388626446	2118	2	6
180388626445	2894	2	6
180388626444	2477	2	6
180388626442	2980	2	6
180388626440	3038	2	6
178241142832	1683	2	6
178241142831	1701	2	6
178241142830	1538	2	6
178241142822	31	2	6
178241142810	476	2	6
178241142808	926	2	6
178241142807	1310	2	6
178241142806	1296	2	6
178241142805	1920	2	6
178241142804	1731	2	6
178241142803	2342	2	6
178241142802	2138	2	6
178241142801	2150	2	6
178241142800	2332	2	6
178241142798	2547	2	6
178241142796	2702	2	6
178241142795	2737	2	6
178241142794	2868	2	6
178241142793	2927	2	6
176093659185	1904	2	6
176093659184	1897	2	6
176093659183	1403	2	6
176093659163	657	2	6
176093659161	1069	2	6
176093659160	841	2	6
176093659159	1483	2	6
176093659158	1247	2	6
176093659157	1905	2	6
176093659156	1524	2	6
176093659155	2243	2	6
176093659154	1837	2	6
176093659153	2492	2	6
176093659152	2022	2	6
176093659151	2745	2	6
176093659150	2359	2	6
176093659149	2912	2	6
176093659148	2836	2	6
176093659146	2878	2	6
173946175538	1655	2	6
173946175537	1623	2	6
173946175536	1266	2	6
173946175516	546	2	6
173946175514	909	2	6
173946175513	801	2	6
173946175512	1240	2	6
173946175511	1141	2	6
173946175510	1579	2	6
173946175509	1376	2	6
173946175508	1888	2	6
173946175507	1685	2	6
173946175506	2118	2	6
173946175505	1864	2	6
173946175504	2343	2	6
173946175503	2160	2	6
173946175502	2421	2	6
173946175501	2497	2	6
173946175500	2683	2	6
173946175499	2552	2	6
173946175498	2988	2	6
173946175497	2859	2	6
171798691891	1416	2	6
171798691890	1395	2	6
171798691889	1262	2	6
171798691869	371	2	6
171798691867	701	2	6
171798691866	1060	2	6
171798691865	1056	2	6
171798691864	1573	2	6
171798691863	1441	2	6
171798691862	2086	2	6
171798691861	1805	2	6
171798691860	1932	2	6
171798691859	2022	2	6
171798691858	2787	2	6
171798691857	2197	2	6
171798691855	2323	2	6
171798691854	2353	2	6
171798691853	2445	2	6
171798691852	2525	2	6
171798691851	2702	2	6
171798691849	2885	2	6
169651208244	1794	2	6
169651208243	1768	2	6
169651208242	1286	2	6
169651208221	427	2	6
169651208220	991	2	6
169651208219	753	2	6
169651208218	1398	2	6
169651208217	1147	2	6
169651208216	1742	2	6
169651208215	1367	2	6
169651208214	2091	2	6
169651208213	1695	2	6
169651208212	2340	2	6
169651208211	1852	2	6
169651208210	2585	2	6
169651208209	2150	2	6
169651208208	2732	2	6
169651208207	2629	2	6
169651208206	2975	2	6
169651208205	2618	2	6
169651208203	2819	2	6
167503724597	1379	2	6
167503724596	1393	2	6
167503724595	1213	2	6
167503724575	363	2	6
167503724573	694	2	6
167503724572	1045	2	6
167503724571	1005	2	6
167503724570	1527	2	6
167503724569	1396	2	6
167503724568	1993	2	6
167503724567	1757	2	6
167503724566	1869	2	6
167503724565	1945	2	6
167503724564	2711	2	6
167503724563	2162	2	6
167503724562	3055	2	6
167503724561	2267	2	6
167503724560	2303	2	6
167503724559	2374	2	6
167503724558	2448	2	6
167503724557	2644	2	6
167503724555	2804	2	6
165356240950	1767	2	6
165356240949	1757	2	6
165356240948	1265	2	6
165356240928	564	2	6
165356240926	936	2	6
165356240925	734	2	6
165356240924	1330	2	6
165356240923	1110	2	6
165356240922	1728	2	6
165356240921	1358	2	6
165356240920	2085	2	6
165356240919	1696	2	6
165356240918	2312	2	6
165356240917	1855	2	6
165356240916	2552	2	6
165356240915	2122	2	6
165356240914	2669	2	6
165356240913	2591	2	6
165356240912	2922	2	6
165356240911	2587	2	6
165356240909	2770	2	6
143881404419	2931	2	6
130996502542	1759	2	6
130996502541	3012	2	6
130996502539	2717	2	6
126701535281	29	2	6
126701535277	26	2	6
124554051633	19	2	6
124554051624	21	2	6
124554051617	36	2	6
124554051616	41	2	6
124554051615	33	2	6
124554051614	49	2	6
124554051613	41	2	6
124554051612	50	2	6
124554051610	42	2	6
124554051609	48	2	6
124554051607	46	2	6
124554051605	49	2	6
124554051604	40	2	6
124554051602	2493	2	6
122406568009	26	2	6
122406567978	39	2	6
122406567973	38	2	6
122406567965	43	2	6
122406567963	44	2	6
122406567962	55	2	6
122406567961	48	2	6
122406567958	49	2	6
122406567956	55	2	6
122406567954	1544	2	6
122406567953	2621	2	6
122406567951	2447	2	6
120259084339	17	2	6
118111600698	26	2	6
118111600695	35	2	6
115964117045	37	2	6
115964117042	29	2	6
115964117041	51	2	6
115964117040	35	2	6
115964117037	72	2	6
115964117036	44	2	6
115964117034	63	2	6
115964117029	80	2	6
115964117028	86	2	6
115964117027	79	2	6
115964117026	95	2	6
115964117025	109	2	6
115964117024	113	2	6
115964117023	68	2	6
115964117021	131	2	6
115964117020	120	2	6
115964117018	107	2	6
115964117017	128	2	6
115964117016	112	2	6
115964117015	138	2	6
115964117014	1935	2	6
115964117012	2243	2	6
115964117011	2192	2	6
115964117010	2000	2	6
113816633398	48	2	6
113816633391	30	2	6
113816633390	86	2	6
113816633389	60	2	6
113816633387	69	2	6
113816633386	98	2	6
113816633384	89	2	6
113816633383	79	2	6
113816633382	88	2	6
113816633381	95	2	6
113816633380	95	2	6
113816633379	114	2	6
113816633378	121	2	6
113816633377	122	2	6
113816633374	143	2	6
113816633373	136	2	6
113816633371	107	2	6
113816633370	134	2	6
113816633369	113	2	6
113816633368	141	2	6
113816633367	1833	2	6
113816633366	1088	2	6
113816633365	1927	2	6
113816633363	1720	2	6
113816633361	2105	2	6
113816633359	2095	2	6
111669149726	70	2	6
111669149718	1744	2	6
111669149717	1736	2	6
109521666103	42	2	6
109521666071	1042	2	6
107374182458	16	2	6
107374182456	32	2	6
107374182454	53	2	6
107374182453	86	2	6
107374182452	54	2	6
107374182449	118	2	6
107374182448	80	2	6
107374182447	138	2	6
107374182446	110	2	6
107374182445	139	2	6
107374182443	127	2	6
107374182440	146	2	6
107374182439	151	2	6
107374182438	166	2	6
107374182437	180	2	6
107374182436	190	2	6
107374182435	140	2	6
107374182434	200	2	6
107374182433	244	2	6
107374182432	235	2	6
107374182431	201	2	6
107374182430	208	2	6
107374182429	237	2	6
107374182428	216	2	6
107374182427	278	2	6
107374182424	1720	2	6
107374182422	1631	2	6
105226698806	94	2	6
105226698805	68	2	6
105226698804	109	2	6
105226698802	120	2	6
105226698801	110	2	6
105226698800	146	2	6
105226698799	142	2	6
105226698798	146	2	6
105226698796	131	2	6
105226698795	136	2	6
105226698794	166	2	6
105226698793	184	2	6
105226698791	220	2	6
105226698790	210	2	6
105226698789	244	2	6
105226698788	156	2	6
105226698787	228	2	6
105226698786	304	2	6
105226698785	240	2	6
105226698784	224	2	6
105226698783	242	2	6
105226698782	260	2	6
105226698781	262	2	6
105226698780	276	2	6
105226698778	851	2	6
105226698775	1374	2	6
105226698773	1566	2	6
105226698771	1674	2	6
103079215171	20	2	6
103079215166	60	2	6
103079215162	57	2	6
103079215130	849	2	6
103079215126	929	2	6
100931731502	147	2	6
100931731498	181	2	6
100931731496	213	2	6
100931731495	308	2	6
100931731494	337	2	6
100931731493	245	2	6
100931731492	367	2	6
100931731491	275	2	6
100931731490	264	2	6
100931731489	420	2	6
100931731488	288	2	6
100931731487	452	2	6
100931731486	314	2	6
98784247870	36	2	6
98784247868	59	2	6
98784247866	103	2	6
98784247865	171	2	6
98784247864	108	2	6
98784247863	222	2	6
98784247862	106	2	6
98784247861	236	2	6
98784247860	178	2	6
98784247859	283	2	6
98784247858	234	2	6
98784247857	308	2	6
98784247855	274	2	6
98784247853	318	2	6
98784247852	321	2	6
98784247851	329	2	6
98784247850	399	2	6
98784247849	387	2	6
98784247848	392	2	6
98784247847	275	2	6
98784247846	430	2	6
98784247845	486	2	6
98784247844	445	2	6
98784247843	373	2	6
98784247842	401	2	6
98784247841	457	2	6
98784247840	428	2	6
98784247839	513	2	6
98784247837	441	2	6
98784247836	867	2	6
98784247834	748	2	6
98784247832	926	2	6
96636764219	91	2	6
96636764218	156	2	6
96636764217	108	2	6
96636764214	227	2	6
96636764213	168	2	6
96636764212	267	2	6
96636764211	227	2	6
96636764210	289	2	6
96636764208	260	2	6
96636764206	296	2	6
96636764205	312	2	6
96636764204	302	2	6
96636764203	385	2	6
96636764202	365	2	6
96636764201	390	2	6
96636764200	303	2	6
96636764199	393	2	6
96636764198	476	2	6
96636764197	426	2	6
96636764195	432	2	6
96636764194	456	2	6
96636764193	443	2	6
96636764192	515	2	6
94489280552	208	2	6
94489280550	227	2	6
94489280542	817	2	6
94489280538	886	2	6
92341796952	176	2	6
92341796922	252	2	6
92341796920	296	2	6
92341796919	305	2	6
92341796918	329	2	6
92341796917	382	2	6
92341796914	364	2	6
92341796912	417	2	6
92341796911	537	2	6
92341796910	430	2	6
92341796909	640	2	6
92341796908	517	2	6
92341796907	688	2	6
92341796906	579	2	6
92341796905	598	2	6
92341796904	854	2	6
92341796903	629	2	6
92341796902	571	2	6
92341796901	783	2	6
92341796900	693	2	6
92341796899	837	2	6
92341796898	756	2	6
90194313280	81	2	6
90194313278	131	2	6
90194313277	244	2	6
90194313276	169	2	6
90194313275	316	2	6
90194313273	358	2	6
90194313272	288	2	6
90194313270	363	2	6
90194313269	442	2	6
90194313267	416	2	6
90194313265	470	2	6
90194313264	513	2	6
90194313263	510	2	6
90194313262	625	2	6
90194313261	563	2	6
90194313260	625	2	6
90194313259	502	2	6
90194313258	648	2	6
90194313257	762	2	6
90194313256	659	2	6
90194313255	568	2	6
90194313254	691	2	6
90194313253	703	2	6
90194313252	726	2	6
90194313251	766	2	6
88046829637	77	2	6
88046829622	189	2	6
88046829616	290	2	6
88046829614	327	2	6
88046829612	553	2	6
88046829611	394	2	6
88046829610	584	2	6
88046829609	430	2	6
88046829608	411	2	6
88046829607	681	2	6
88046829606	471	2	6
88046829605	716	2	6
88046829604	509	2	6
88046829601	568	2	6
85899345986	96	2	6
85899345984	171	2	6
85899345982	216	2	6
85899345979	469	2	6
85899345978	367	2	6
85899345977	551	2	6
85899345976	481	2	6
85899345975	607	2	6
85899345974	613	2	6
85899345973	608	2	6
85899345971	685	2	6
85899345970	720	2	6
85899345969	740	2	6
85899345968	875	2	6
85899345967	837	2	6
85899345966	905	2	6
85899345965	744	2	6
85899345964	920	2	6
85899345963	1085	2	6
85899345962	978	2	6
85899345961	819	2	6
85899345960	943	2	6
85899345959	996	2	6
85899345958	984	2	6
85899345957	1114	2	6
83751862328	270	2	6
83751862324	368	2	6
83751862323	511	2	6
83751862321	560	2	6
83751862320	453	2	6
83751862319	673	2	6
83751862318	741	2	6
83751862317	540	2	6
83751862316	780	2	6
83751862315	572	2	6
83751862314	580	2	6
83751862313	930	2	6
83751862312	633	2	6
83751862311	978	2	6
83751862310	689	2	6
81604378690	232	2	6
81604378688	279	2	6
81604378687	505	2	6
81604378685	604	2	6
81604378684	472	2	6
81604378683	666	2	6
81604378682	601	2	6
81604378681	757	2	6
81604378680	774	2	6
81604378679	777	2	6
81604378677	893	2	6
81604378676	936	2	6
81604378675	931	2	6
81604378674	1144	2	6
81604378673	1085	2	6
81604378672	1164	2	6
81604378671	1011	2	6
81604378670	1197	2	6
81604378669	1418	2	6
81604378668	1224	2	6
81604378667	1076	2	6
81604378666	1267	2	6
81604378665	1328	2	6
81604378664	1344	2	6
81604378663	1398	2	6
79456895034	428	2	6
79456895030	560	2	6
79456895029	782	2	6
79456895028	604	2	6
79456895027	854	2	6
79456895026	692	2	6
79456895025	1016	2	6
79456895024	1123	2	6
79456895023	779	2	6
79456895022	1154	2	6
79456895021	807	2	6
79456895020	823	2	6
79456895019	1314	2	6
79456895018	874	2	6
79456895017	1409	2	6
79456895016	949	2	6
79456895009	368	2	6
77309411423	422	2	6
77309411398	149	2	6
77309411397	331	2	6
77309411395	463	2	6
77309411394	346	2	6
77309411393	586	2	6
77309411390	592	2	6
77309411389	818	2	6
77309411388	753	2	6
77309411387	906	2	6
77309411386	928	2	6
77309411385	914	2	6
77309411383	1071	2	6
77309411382	1142	2	6
77309411381	1110	2	6
77309411380	1371	2	6
77309411379	1301	2	6
77309411378	1397	2	6
77309411377	1232	2	6
77309411376	1421	2	6
77309411375	1692	2	6
77309411374	1478	2	6
77309411373	1286	2	6
77309411372	1502	2	6
77309411371	1558	2	6
77309411370	1597	2	6
77309411369	1672	2	6
75161927741	699	2	6
75161927740	570	2	6
75161927738	606	2	6
75161927736	707	2	6
75161927735	1016	2	6
75161927734	759	2	6
75161927733	1093	2	6
75161927732	870	2	6
75161927731	1289	2	6
75161927730	1402	2	6
75161927729	981	2	6
75161927728	1466	2	6
75161927727	1014	2	6
75161927726	1029	2	6
75161927725	1655	2	6
75161927724	1111	2	6
75161927723	1730	2	6
75161927722	1172	2	6
75161927715	258	2	6
73014444129	557	2	6
73014444102	357	2	6
73014444101	592	2	6
73014444100	451	2	6
73014444099	783	2	6
73014444098	557	2	6
73014444097	891	2	6
73014444096	758	2	6
73014444095	1017	2	6
73014444094	944	2	6
73014444093	1112	2	6
73014444092	1132	2	6
73014444091	1138	2	6
73014444090	1152	2	6
73014444089	1334	2	6
73014444088	1394	2	6
73014444087	1384	2	6
73014444086	1615	2	6
73014444085	1575	2	6
73014444084	1669	2	6
73014444083	1479	2	6
73014444082	1729	2	6
73014444081	1956	2	6
73014444080	1783	2	6
73014444079	1547	2	6
73014444078	1789	2	6
73014444077	1882	2	6
73014444076	1870	2	6
73014444075	2007	2	6
70866960449	834	2	6
70866960448	703	2	6
70866960447	985	2	6
70866960446	757	2	6
70866960444	814	2	6
70866960443	858	2	6
70866960442	929	2	6
70866960441	1379	2	6
70866960440	992	2	6
70866960439	1438	2	6
70866960438	1110	2	6
70866960437	1665	2	6
70866960436	1814	2	6
70866960435	1252	2	6
70866960434	1882	2	6
70866960433	1281	2	6
70866960432	1308	2	6
70866960431	2085	2	6
70866960430	1369	2	6
70866960429	2189	2	6
70866960428	1445	2	6
68719476834	663	2	6
68719476814	16	2	6
68719476810	210	2	6
68719476808	414	2	6
68719476807	698	2	6
68719476806	526	2	6
68719476805	897	2	6
68719476803	1036	2	6
68719476802	829	2	6
68719476801	1179	2	6
68719476800	1068	2	6
68719476799	1268	2	6
68719476798	1301	2	6
68719476797	1296	2	6
68719476796	1293	2	6
68719476795	1476	2	6
68719476794	1508	2	6
68719476793	1540	2	6
68719476792	1759	2	6
68719476791	1768	2	6
68719476790	1776	2	6
68719476789	1574	2	6
68719476788	1940	2	6
68719476787	2078	2	6
68719476786	2000	2	6
68719476785	1700	2	6
68719476784	1906	2	6
68719476783	2084	2	6
68719476782	1984	2	6
68719476781	2268	2	6
68719476772	213	2	6
66571993160	531	2	6
66571993159	715	2	6
66571993156	777	2	6
66571993155	1076	2	6
66571993154	886	2	6
66571993153	1256	2	6
66571993152	963	2	6
66571993151	1002	2	6
66571993150	1044	2	6
66571993149	1037	2	6
66571993148	1148	2	6
66571993147	1696	2	6
66571993146	1217	2	6
66571993145	1816	2	6
66571993144	1377	2	6
66571993143	2059	2	6
66571993142	2188	2	6
66571993141	1518	2	6
66571993140	2288	2	6
66571993139	1536	2	6
66571993138	1571	2	6
66571993137	2534	2	6
66571993136	1617	2	6
66571993135	2653	2	6
66571993134	1755	2	6
64424509541	796	2	6
64424509540	811	2	6
64424509539	582	2	6
64424509523	58	2	6
64424509516	325	2	6
64424509514	645	2	6
64424509513	897	2	6
64424509512	832	2	6
64424509511	1110	2	6
64424509510	841	2	6
64424509509	1263	2	6
64424509508	1291	2	6
64424509507	1418	2	6
64424509506	1569	2	6
64424509505	1548	2	6
64424509504	1547	2	6
64424509503	1570	2	6
64424509502	1499	2	6
64424509501	1757	2	6
64424509500	2137	2	6
64424509499	1834	2	6
64424509498	2504	2	6
64424509497	2080	2	6
64424509496	2592	2	6
64424509495	2379	2	6
64424509494	2288	2	6
64424509493	2955	2	6
64424509492	2345	2	6
64424509491	1988	2	6
64424509490	2789	2	6
64424509489	2461	2	6
64424509488	2933	2	6
64424509487	2642	2	6
64424509484	213	2	6
62277025865	860	2	6
62277025864	823	2	6
62277025862	916	2	6
62277025861	1270	2	6
62277025860	1042	2	6
62277025859	1449	2	6
62277025858	1112	2	6
62277025857	1154	2	6
62277025856	1200	2	6
62277025855	1199	2	6
62277025854	1341	2	6
62277025853	1952	2	6
62277025852	1395	2	6
62277025851	2032	2	6
62277025850	1531	2	6
62277025849	2291	2	6
62277025848	2450	2	6
62277025847	1698	2	6
62277025846	2533	2	6
62277025845	1762	2	6
62277025844	1740	2	6
62277025843	2797	2	6
62277025842	1833	2	6
62277025841	2926	2	6
62277025840	1942	2	6
62277025833	116	2	6
62277025829	192	2	6
60129542247	963	2	6
60129542245	733	2	6
60129542221	775	2	6
60129542220	792	2	6
60129542219	1083	2	6
60129542218	1028	2	6
60129542217	1334	2	6
60129542216	1022	2	6
60129542215	1461	2	6
60129542214	1527	2	6
60129542213	1655	2	6
60129542212	1802	2	6
60129542211	1747	2	6
60129542210	1768	2	6
60129542209	1793	2	6
60129542208	1699	2	6
60129542207	1998	2	6
60129542206	2402	2	6
60129542205	2107	2	6
60129542204	2756	2	6
60129542203	2329	2	6
60129542202	2839	2	6
60129542201	2650	2	6
60129542200	2544	2	6
60129542198	2642	2	6
60129542197	2258	2	6
60129542195	2764	2	6
60129542193	2982	2	6
60129542190	151	2	6
60129542188	145	2	6
60129542186	197	2	6
57982058572	733	2	6
57982058571	983	2	6
57982058570	942	2	6
57982058569	967	2	6
57982058568	1052	2	6
57982058567	1411	2	6
57982058566	1194	2	6
57982058565	1621	2	6
57982058564	1265	2	6
57982058563	1292	2	6
57982058562	1331	2	6
57982058561	1347	2	6
57982058560	1473	2	6
57982058559	2142	2	6
57982058558	1539	2	6
57982058557	2269	2	6
57982058556	1669	2	6
57982058555	2496	2	6
57982058554	2659	2	6
